Count,REP_ID,REP_PLOT,SERIES_NUM,COUNTRY_CODE,BROAD_HABITAT,loi,year,DOM_GRAIN,SOIL_GROUP,CACO3_RANK,northing,easting,latitude,longitude,time,LandCover
819,121X5,121RPT33,121,ENG,5,5.0,1978,MUD,HEAVY TO MEDIUM,VARIABLE(LOW),127376.65625,582931.0,51.0166674863,0.606653752365,1978,3
820,1220X1,1220RPT17,1220,ENG,10,17.9591007233,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,502855.40625,477203.59375,54.4152957013,-0.811852804009,2007,10
821,1220X2,1220RPT18,1220,ENG,10,51.1823005676,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,502748.40625,477687.5625,54.4142607354,-0.804424956876,2007,3
822,1220X3,1220RPT19,1220,ENG,10,25.3172302246,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,502359.03125,477831.53125,54.4107402039,-0.802309044918,2007,3
823,1220X4,1220RPT20,1220,ENG,10,17.6117305756,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,502140.78125,477615.25,54.4088121983,-0.805697604373,2007,3
824,1220X5,1220RPT21,1220,ENG,10,74.2757492065,2007,UNKN,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,502385.59375,477213.34375,54.411072915,-0.811824659823,2007,10
825,1221X1,1221RPT22,1221,ENG,6,8.43643188477,2007,UNKN,MEDIUM TO LIGHT(SILTY),NONE,502920.4375,492858.5,54.413267276,-0.570677227597,2007,5
826,1221X2,1221RPT23,1221,ENG,5,6.76546382904,2007,UNKN,MEDIUM TO HEAVY,VARIABLE(LOW),502436.71875,492690.375,54.4089520418,-0.573417794114,2007,4
827,1221X4,1221RPT24,1221,ENG,5,14.3405895233,2007,UNKN,MEDIUM TO LIGHT(SILTY),NONE,502461.40625,492146.3125,54.4092725171,-0.581789720703,2007,4
828,1240X2,1240RPT19,1240,WAL,5,36.6109390259,2007,SILT,ALL,NONE,295348.40625,266656.375,52.5396186199,-3.96755449298,2007,3
829,1240X5,1240RPT22,1240,WAL,5,55.8036117554,2007,SILT,ALL,NONE,295109.78125,266286.0,52.5373839107,-3.9729158919,2007,4
830,1241X2,1241RPT30,1241,WAL,5,7.92656993866,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,335381.21875,303354.34375,52.9071414196,-3.43846279211,2007,4
831,1241X3,1241RPT31,1241,WAL,2,18.7839603424,2007,MUD,MEDIUM TO HEAVY,NONE,335579.09375,303747.5,52.908990256,-3.43267767031,2007,2
832,1241X4,1241RPT32,1241,WAL,6,8.15626907349,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,335877.28125,303409.40625,52.9116091755,-3.43779201238,2007,4
833,1241X5,1241RPT33,1241,WAL,5,6.26307010651,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,335701.59375,303175.25,52.9099881822,-3.44122039162,2007,5
834,1242X1,1242RPT16,1242,ENG,9,12.6520795822,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,508179.65625,338118.59375,54.4652010315,-2.95621182657,2007,10
835,1242X2,1242RPT17,1242,ENG,11,84.2121429443,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,508696.4375,338271.90625,54.4698633742,-2.95395494936,2007,8
836,1242X3,1242RPT18,1242,ENG,8,24.0974807739,2007,MEDIUM,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,508347.46875,338755.21875,54.4667862748,-2.94642632032,2007,8
837,1242X4,1242RPT19,1242,ENG,8,76.7099227905,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,508685.125,338814.78125,54.4698275468,-2.94557748787,2007,8
838,1242X5,1242RPT20,1242,ENG,8,20.5620803833,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,508899.125,338625.46875,54.4717276001,-2.94854256133,2007,8
839,1243X1,1243RPT27,1243,ENG,6,5.92815113068,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),522232.71875,364119.8125,54.5939966071,-2.55681200097,2007,4
840,1243X2,1243RPT28,1243,ENG,5,6.95780801773,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),522822.03125,364226.8125,54.5992999706,-2.55522818392,2007,4
841,1243X3,1243RPT29,1243,ENG,5,6.41969108582,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),522340.1875,364613.28125,54.5949972636,-2.54918825728,2007,4
842,1243X5,1243RPT30,1243,ENG,6,7.80104494095,2007,UNKN,ALL,NONE,522933.65625,364575.65625,54.6003277217,-2.5498424276,2007,5
843,1244X1,1244RPT28,1244,WAL,5,8.87428092957,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,305931.15625,312426.375,52.6440248745,-3.29572517052,2007,4
844,1244X2,1244RPT29,1244,WAL,6,8.71601676941,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,305581.34375,312623.65625,52.6409128132,-3.29271754726,2007,4
845,1244X3,1244RPT30,1244,WAL,5,10.3551206589,2007,UNKN,LIGHT TO MEDIUM,NONE,305144.59375,312798.46875,52.6370157105,-3.29001929004,2007,8
846,1244X4,1244RPT31,1244,WAL,5,11.7435159683,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,305192.28125,312290.875,52.6373623896,-3.2975306502,2007,4
847,1244X5,1244RPT32,1244,WAL,5,9.48213768005,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,305600.25,312098.34375,52.640997774,-3.300483689,2007,4
848,1245X1,1245RPT31,1245,WAL,5,3.90705609322,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,207870.0,337556.3125,51.7660105105,-2.90626147618,2007,3
849,1245X2,1245RPT32,1245,WAL,5,6.25669622421,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,207966.71875,337104.53125,51.7668293554,-2.91282469319,2007,5
850,1245X3,1245RPT33,1245,WAL,4,4.25654888153,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,207630.0,337110.0,51.7638028846,-2.91268443199,2007,3
851,1245X4,1245RPT34,1245,WAL,4,4.72639417648,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,MOD,207110.0,337410.0,51.7591618024,-2.90824415827,2007,3
852,1245X5,1245RPT35,1245,WAL,5,6.22638988495,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,MOD,207070.0,337830.0,51.7588490684,-2.90215258942,2007,3
853,1246X1,1246RPT22,1246,WAL,5,11.8014001846,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,182834.015625,327275.40625,51.5397012033,-3.04999977811,2007,3
854,1246X2,1246RPT23,1246,WAL,5,9.44600009918,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,182370.0,327110.0,51.5355083736,-3.05228809841,2007,4
855,1246X3,1246RPT24,1246,WAL,5,11.9770002365,2007,UNKN,HEAVY,NONE,182048.90625,327332.03125,51.5326504677,-3.04902102874,2007,5
856,1246X4,1246RPT25,1246,WAL,5,8.668800354,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,182230.0,327889.9375,51.5343501137,-3.04101655852,2007,4
857,1247X1,1247RPT26,1247,WAL,5,10.8569202423,2007,MUD,MEDIUM TO LIGHT(SILTY),MOD,192918.21875,352571.0625,51.6330628277,-2.68666649987,2007,3
858,1247X2,1247RPT27,1247,WAL,1,3.71924805641,2007,MUD,MEDIUM TO LIGHT(SILTY),MOD,192862.53125,352070.46875,51.63251961,-2.69389119538,2007,1
859,1247X3,1247RPT28,1247,WAL,5,5.96596717834,2007,GRAVEL,LIGHT(SANDY) TO MEDIUM(SANDY),VARIABLE,192300.921875,352366.625,51.6274955877,-2.68953600112,2007,3
860,1247X4,1247RPT29,1247,WAL,5,5.88181018829,2007,SAND,MEDIUM TO LIGHT(SILTY),NONE,192190.0,352770.0,51.6265324526,-2.68369406307,2007,3
861,1247X5,1247RPT30,1247,WAL,5,9.27387237549,2007,MUD,MEDIUM TO LIGHT(SILTY),MOD,192650.0,352750.0,51.6306664544,-2.68404519291,2007,4
862,1248X1,1248RPT28,1248,WAL,5,10.8221101761,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,182910.0,307610.0,51.5375039826,-3.33349875782,2007,5
863,1248X2,1248RPT29,1248,WAL,5,22.6209201813,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,182810.0,307450.0,51.5365788511,-3.33577869535,2007,4
864,1248X3,1248RPT30,1248,WAL,5,8.9466676712,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182510.0,307250.0,51.5338493014,-3.33858231089,2007,4
865,1248X4,1248RPT31,1248,WAL,6,9.18605804443,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182270.0,307370.0,51.5317116711,-3.33678955766,2007,4
866,1248X5,1248RPT32,1248,WAL,5,10.0805196762,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182582.015625,307953.0,51.534611903,-3.32846867395,2007,5
867,1249X5,1249RPT9,1249,WAL,1,22.1758594513,2007,UNKN,HEAVY,NONE,167990.0,312870.0,51.4042204454,-3.25399519015,2007,23
868,1250X1,1250RPT22,1250,WAL,5,14.5722904205,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182840.25,297422.46875,51.5351156441,-3.48031480597,2007,5
869,1250X2,1250RPT23,1250,WAL,1,8.78707885742,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182692.21875,297337.0,51.533769647,-3.48150343505,2007,4
870,1250X3,1250RPT24,1250,WAL,6,5.84944105148,2007,UNKN,ALL,NONE,182389.09375,297049.5,51.5309926282,-3.48555834034,2007,3
871,1250X4,1250RPT25,1250,WAL,5,9.25123786926,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182346.765625,297849.5,51.5307575119,-3.47401725033,2007,5
872,1250X5,1250RPT26,1250,WAL,1,8.24000835419,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,182710.0625,297636.5,51.5339844311,-3.47719231259,2007,5
873,1251X1,1251RPT22,1251,WAL,5,8.46110916138,2007,UNKN,MEDIUM TO HEAVY,VARIABLE(LOW),332808.46875,232818.671875,52.8667153553,-4.48507987957,2007,4
874,1251X2,1251RPT23,1251,WAL,6,9.96230983734,2007,MUD,MEDIUM TO HEAVY,NONE,332852.0625,232066.546875,52.8668726505,-4.49626425887,2007,4
875,1251X3,1251RPT24,1251,WAL,6,11.2346935272,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,332477.8125,232133.703125,52.8635324563,-4.49507479634,2007,4
876,1251X4,1251RPT25,1251,WAL,1,11.7504301071,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,332095.71875,232433.890625,52.8601946317,-4.49042346724,2007,23
877,1251X5,1251RPT26,1251,WAL,5,12.4162807465,2007,MUD,MEDIUM TO HEAVY,NONE,332650.0,232930.0,52.8653267376,-4.48334635632,2007,4
878,1253X1,1253RPT27,1253,WAL,5,5.57406997681,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,192988.234375,332824.125,51.6316768221,-2.97195312983,2007,4
879,1253X2,1253RPT28,1253,WAL,5,9.62109184265,2007,UNKN,ALL,NONE,192950.0,332190.0,51.6312568774,-2.98110589003,2007,3
880,1253X3,1253RPT29,1253,WAL,5,5.58210706711,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),192166.265625,332074.71875,51.6241972871,-2.98261882541,2007,3
881,1253X4,1253RPT30,1253,WAL,5,8.8315372467,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),192021.28125,332635.25,51.6229612489,-2.97449524674,2007,3
882,1253X5,1253RPT31,1253,WAL,5,5.29359292984,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),192204.265625,332903.5,51.6246384633,-2.97065571529,2007,4
883,1256X1,1256RPT26,1256,WAL,1,9.8202791214,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),352964.09375,337435.59375,53.0702318181,-2.93521280231,2007,1
884,1256X2,1256RPT27,1256,WAL,5,8.04842853546,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),352778.15625,337316.375,53.0685466977,-2.93695558995,2007,4
885,1256X3,1256RPT28,1256,WAL,5,5.21708917618,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),352330.0,337370.0,53.0645248945,-2.93606809947,2007,4
886,1256X4,1256RPT29,1256,WAL,5,8.49964237213,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),352352.5,337925.1875,53.0647919262,-2.9277888305,2007,4
887,1256X5,1256RPT30,1256,WAL,5,7.26951789856,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),352802.96875,337762.9375,53.0688218155,-2.93029672734,2007,4
888,1257X1,1257RPT18,1257,WAL,5,9.57065296173,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),372833.5,302813.0625,53.2435959183,-3.45783604981,2007,1
889,1257X2,1257RPT19,1257,WAL,5,8.94865989685,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),372910.0,302230.0,53.2441761104,-3.46659364316,2007,4
890,1257X3,1257RPT20,1257,WAL,5,7.3048119545,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),372384.28125,302035.84375,53.2394161238,-3.4693401834,2007,3
891,1257X5,1257RPT21,1257,WAL,6,7.8641371727,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),372520.34375,302626.5625,53.2407475963,-3.46053380466,2007,4
892,1258X1,1258RPT20,1258,WAL,2,34.5198402405,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,367764.90625,257684.15625,53.1878810804,-4.13141264327,2007,1
893,1258X2,1258RPT21,1258,WAL,5,10.0351696014,2007,SAND,MEDIUM TO LIGHT(SILTY),NONE,367910.0,257310.0,53.189084183,-4.13707303243,2007,4
894,1258X3,1258RPT22,1258,WAL,5,8.49449729919,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,367452.0625,257258.3125,53.1849568107,-4.13764136041,2007,4
895,1258X4,1258RPT23,1258,WAL,1,6.20537281036,2007,MUD,MEDIUM,NONE,367357.53125,257474.6875,53.1841657982,-4.1343634071,2007,1
896,1258X5,1258RPT24,1258,WAL,5,12.9811897278,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,367534.90625,257639.234375,53.185803095,-4.1319819412,2007,4
897,1259X1,1259RPT17,1259,WAL,10,36.1209945679,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,357632.125,267559.8125,53.0994046476,-3.97951799213,2007,8
898,1259X2,1259RPT18,1259,WAL,12,21.15051651,2007,SILT,ALL,NONE,357826.59375,267139.3125,53.101047023,-3.98587481964,2007,8
899,1259X3,1259RPT19,1259,WAL,10,63.7695083618,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,357436.65625,267314.84375,53.0975879297,-3.98309356539,2007,11
900,1259X5,1259RPT21,1259,WAL,10,50.2978591919,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,357548.6875,267803.3125,53.0987155871,-3.97584959383,2007,8
901,125X1,125RPT20,125,ENG,5,13.4333496094,2007,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,142819.453125,267131.46875,51.1691390766,-3.90185093579,2007,4
902,125X1,125RPT20,125,ENG,5,15.9078998566,1998,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,142819.453125,267131.46875,51.1691390766,-3.90185093579,1998,4
903,125X1,125RPT20,125,ENG,5,14.0,1978,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,142819.453125,267131.46875,51.1691390766,-3.90185093579,1978,4
904,125X3,125RPT22,125,ENG,5,37.6414718628,1998,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,142388.875,267230.96875,51.1652925897,-3.9002694866,1998,4
905,125X3,125RPT22,125,ENG,5,39.5974502563,2007,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,142388.875,267230.96875,51.1652925897,-3.9002694866,2007,4
906,125X3,125RPT22,125,ENG,5,48.0,1978,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,142388.875,267230.96875,51.1652925897,-3.9002694866,1978,4
907,1260X2,1260RPT14,1260,WAL,2,80.3445205688,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,352874.53125,302291.71875,53.0641488676,-3.45954832294,2007,2
908,1260X4,1260RPT16,1260,WAL,2,14.2325534821,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,352053.75,302522.125,53.0568153818,-3.45586218004,2007,2
909,1261X1,1261RPT21,1261,WAL,2,5.45047187805,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,332710.0,302830.0,52.8830419707,-3.44545735971,2007,2
910,1261X2,1261RPT22,1261,WAL,6,8.32294368744,2007,UNKN,ALL,NONE,332790.0,302350.0,52.8836738643,-3.45261202189,2007,4
911,1261X3,1261RPT23,1261,WAL,8,11.4812698364,2007,SILT,ALL,NONE,332390.0,302070.0,52.8800283217,-3.4566511093,2007,11
912,1261X4,1261RPT24,1261,WAL,2,8.67380046844,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,332049.375,302604.84375,52.8770645989,-3.44860431552,2007,2
913,1261X5,1261RPT25,1261,WAL,8,79.1166610718,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,332330.0,302730.0,52.8796090121,-3.44682919539,2007,8
914,1264X1,1264RPT27,1264,WAL,5,9.56601047516,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,287875.75,312814.875,52.481813546,-3.28523181992,2007,3
915,1264X2,1264RPT28,1264,WAL,6,9.83770847321,2007,UNKN,ALL,NONE,287879.375,312199.6875,52.4817472153,-3.29428891019,2007,4
916,1264X3,1264RPT29,1264,WAL,5,10.1579999924,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,287290.0,312270.0,52.4764615542,-3.29309829957,2007,8
917,1264X4,1264RPT30,1264,WAL,5,11.9174499512,2007,UNKN,LIGHT TO MEDIUM,NONE,287368.4375,312503.3125,52.4772041125,-3.28968482741,2007,3
918,1264X5,1264RPT31,1264,WAL,5,9.75904846191,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,287529.96875,312968.875,52.4787302616,-3.28287417939,2007,3
919,1266X1,1266RPT17,1266,WAL,8,44.9856910706,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,212970.0,287450.0,51.8040067865,-3.63375063982,2007,8
920,1266X2,1266RPT18,1266,WAL,8,15.1823997498,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,212970.0,287210.0,51.8039583782,-3.63722990312,2007,8
921,1266X3,1266RPT19,1266,WAL,8,12.4057703018,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,212149.453125,287368.1875,51.7966157959,-3.63466984479,2007,5
922,1266X4,1266RPT20,1266,WAL,8,83.8366165161,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,212150.0,287890.0,51.7967256252,-3.62710655676,2007,8
923,1266X5,1266RPT21,1266,WAL,8,19.5219993591,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,NONE,212510.0,287790.0,51.7999409992,-3.62867262816,2007,8
924,1267X2,1267RPT23,1267,WAL,6,14.5447101593,2007,UNKN,ALL,NONE,247903.25,287427.09375,52.1179496534,-3.64554256041,2007,4
925,1267X3,1267RPT24,1267,WAL,6,49.2813796997,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,247530.0,287050.0,52.1145183396,-3.65092377465,2007,8
926,1267X4,1267RPT25,1267,WAL,6,18.1926307678,2007,UNKN,ALL,NONE,247350.0,287490.0,52.1129904978,-3.64444138238,2007,4
927,1267X5,1267RPT26,1267,WAL,6,16.0155506134,2007,UNKN,ALL,NONE,247450.0,287550.0,52.1139013979,-3.64359863582,2007,4
928,1268X2,1268RPT24,1268,WAL,6,8.36077213287,2007,UNKN,ALL,NONE,257480.375,302052.375,52.20681264,-3.43478459731,2007,4
929,1268X3,1268RPT25,1268,WAL,5,10.4336004257,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,257071.171875,302410.0,52.2031983724,-3.42943490121,2007,4
930,1268X4,1268RPT26,1268,WAL,1,9.97703456879,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,257682.21875,302800.75,52.2087593186,-3.42389483274,2007,1
931,1268X5,1268RPT27,1268,WAL,5,8.66577243805,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,257027.90625,302810.0,52.2028802846,-3.42357130471,2007,3
932,1269X1,1269RPT22,1269,WAL,5,17.8448104858,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,262990.0,302650.0,52.2564366708,-3.42763015591,2007,4
933,1269X2,1269RPT23,1269,WAL,5,11.199839592,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,262540.875,302046.09375,52.2522927832,-3.43634425178,2007,4
934,1269X3,1269RPT24,1269,WAL,5,11.9621801376,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,262190.0,302430.0,52.2492076525,-3.43062072731,2007,4
935,1269X4,1269RPT25,1269,WAL,5,31.4248199463,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,262131.546875,302703.1875,52.2487307217,-3.42660353651,2007,4
936,1269X5,1269RPT26,1269,WAL,5,10.6567296982,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,262810.0,302830.0,52.2548507718,-3.42494212259,2007,4
937,1270X2,1270RPT22,1270,WAL,5,33.2041893005,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,362550.0,317410.0,53.1536549447,-3.23649374243,2007,5
938,1270X3,1270RPT23,1270,WAL,2,15.5648403168,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,362498.0,317500.9375,53.1532016706,-3.23512057598,2007,1
939,1270X4,1270RPT24,1270,WAL,2,17.4520206451,2007,UNKN,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,362270.0,317410.0,53.1511386249,-3.23642142882,2007,8
940,1270X5,1270RPT25,1270,WAL,5,8.60326862335,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,362610.0,317830.0,53.1542591968,-3.23023012541,2007,4
941,1271X1,1271RPT10,1271,WAL,12,93.2339477539,2007,SILT,ALL,NONE,317574.96875,292803.0,52.7451322497,-3.58943489594,2007,12
942,1271X2,1271RPT11,1271,WAL,10,89.9333267212,2007,UNKN,MEDIUM TO LIGHT(SILTY),UNKN,317970.0,292510.0,52.7486237278,-3.59390311264,2007,8
943,1271X3,1271RPT12,1271,WAL,8,26.9580898285,2007,SAND,LIGHT TO MEDIUM,NONE,317506.5,292355.4375,52.744427948,-3.5960396733,2007,8
944,1271X4,1271RPT13,1271,WAL,12,60.9778900146,2007,SAND,LIGHT TO MEDIUM,NONE,317311.03125,292638.625,52.7427278475,-3.59178267164,2007,12
945,1271X5,1271RPT14,1271,WAL,12,94.7927093506,2007,SILT,ALL,NONE,317408.75,292730.15625,52.7436241133,-3.59045936259,2007,12
946,1272X1,1272RPT19,1272,WAL,6,18.9082393646,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,302990.0,297710.0,52.6150160489,-3.51223673263,2007,8
947,1272X2,1272RPT20,1272,WAL,8,15.7916603088,2007,SAND,LIGHT TO MEDIUM,NONE,302930.0,297070.0,52.614355815,-3.52166708053,2007,8
948,1272X3,1272RPT21,1272,WAL,5,11.5424203873,2007,MUD,MEDIUM(SILTY) TO LIGHT(SILTY) TO HEAVY,NONE,302010.0,297048.65625,52.606084108,-3.52169527601,2007,8
949,1272X4,1272RPT22,1272,WAL,10,14.8193702698,2007,UNKN,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,302322.78125,297530.0,52.6089859989,-3.51468728204,2007,8
950,1272X5,1272RPT23,1272,WAL,5,13.3845996857,2007,SAND,LIGHT TO MEDIUM,NONE,302786.53125,297852.3125,52.613214352,-3.51007265719,2007,4
951,127X1,127RPT30,127,ENG,2,83.0,1978,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142742.015625,297274.90625,51.1746579348,-3.47085003371,1978,2
952,127X1,127RPT30,127,ENG,2,91.1747894287,1998,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142742.015625,297274.90625,51.1746579348,-3.47085003371,1998,2
953,127X1,127RPT30,127,ENG,2,92.5255584717,2007,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142742.015625,297274.90625,51.1746579348,-3.47085003371,2007,2
954,127X2,127RPT31,127,ENG,2,59.0,1978,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142743.84375,297702.90625,51.1747511832,-3.46473022079,1978,2
955,127X2,127RPT31,127,ENG,2,77.2865219116,2007,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142743.84375,297702.90625,51.1747511832,-3.46473022079,2007,2
956,127X2,127RPT31,127,ENG,2,92.4890213013,1998,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142743.84375,297702.90625,51.1747511832,-3.46473022079,1998,2
957,127X3,127RPT32,127,ENG,6,6.0,1978,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,142368.75,297347.8125,51.1713157524,-3.46970078501,1978,4
958,127X3,127RPT32,127,ENG,6,5.86925506592,2007,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,142368.75,297347.8125,51.1713157524,-3.46970078501,2007,4
959,127X3,127RPT32,127,ENG,6,8.4195432663,1998,MUD,MEDIUM TO LIGHT(SILTY) TO HEAVY,LOW,142368.75,297347.8125,51.1713157524,-3.46970078501,1998,4
960,127X4,127RPT33,127,ENG,2,18.0,1978,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142169.5,297641.9375,51.1695774672,-3.46543834737,1978,2
961,127X4,127RPT33,127,ENG,2,39.8934898376,1998,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142169.5,297641.9375,51.1695774672,-3.46543834737,1998,2
962,127X4,127RPT33,127,ENG,2,64.5988464355,2007,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142169.5,297641.9375,51.1695774672,-3.46543834737,2007,2
963,127X5,127RPT34,127,ENG,1,21.8210201263,1998,SAND,MEDIUM(SILTY) TO LIGHT(SILTY),NONE,142302.796875,297889.0,51.17081989,-3.46194367914,1998,2
